date,pressure,wind_speed,wind_direction,lat,lon
2023-01-15 13:09:51.600,836.67194,13.850541,89.841125,11.282488847771113,-84.9542597690029
2023-01-15 13:09:51.600,864.47284,12.971143,86.617615,11.23513915212779,-84.867370422023
2023-01-15 13:09:51.600,800.58,14.822857,97.87353,11.248713595349038,-84.7877721026583
2023-01-15 13:09:51.600,762.64954,4.6464663,77.22412,11.228451279819812,-83.67254796472655
2023-01-15 13:09:51.600,713.3659,10.628436,39.7069,11.252542623290925,-82.87723113257763
2023-01-15 13:09:51.600,797.5154,13.754725,60.64264,11.096990392337874,-83.57875055061092
2023-01-15 13:09:51.600,820.67163,9.075008,64.9156,11.036249952228813,-83.5859725190047
2023-01-15 13:09:51.600,745.8081,8.4603195,48.934116,11.051075461862702,-82.79123381233663
2023-01-15 13:09:51.600,815.7323,10.236743,59.41132,11.008128977506123,-83.57092742860675
2023-01-15 13:09:51.600,943.8702,10.262422,15.27451,10.99844866825018,-83.50501719222225
2023-01-15 13:09:51.600,945.8512,10.754946,19.399708,10.965172129978642,-83.3915103504161
2023-01-15 13:09:51.600,755.8314,10.919803,47.913143,10.912750537082376,-83.17924735794749
2023-01-15 13:09:51.600,794.889,12.323535,51.205612,10.939692077611696,-82.9511374808719
2023-01-15 13:09:51.600,969.6644,10.210412,5.646397,10.878367976233257,-82.81842240619397
2023-01-15 13:09:51.600,996.4599,10.190332,7.3590703,10.836217424148773,-82.78909025224954
2023-01-15 13:09:51.600,997.5496,8.575967,3.5622847,10.746072642616037,-82.45526335426919
2023-01-15 13:09:51.600,993.8098,7.635826,17.624172,10.796762527790346,-82.30768796561864
2023-01-15 13:09:51.600,962.541,10.205369,16.744482,10.712791007657923,-83.34089409256684
2023-01-15 13:09:51.600,997.5496,8.584457,3.4057539,10.722664912160583,-82.43593262181312
2023-01-15 13:09:51.600,888.8821,6.826883,12.309683,10.666177417959195,-82.31319589830674
2023-01-15 13:09:51.600,978.6272,9.3932085,20.062618,10.650278463426204,-82.94190341467628
2023-01-15 13:09:51.600,946.1256,5.6186476,10.658541,10.5033106237471,-82.37831077901822
