date,pressure,wind_speed,wind_direction,lat,lon
2022-12-14 13:09:51.400,842.11884,3.1230628,167.7495,8.614339192637688,-85.45492120012739
2022-12-14 13:09:51.400,872.2432,4.7767186,40.98798,8.536830070485085,-83.59642849026568
2022-12-14 13:09:51.400,913.31854,3.1109712,242.2017,8.280130886809369,-84.07258963679081
2022-12-14 13:09:51.400,918.7411,3.2244992,228.41364,8.149130149405957,-84.75789000773788
2022-12-14 13:09:51.400,850.7344,3.1262553,135.63951,8.047206625776147,-85.70794462729388
2022-12-14 13:09:51.400,963.5216,3.1351767,229.60352,8.029403356795617,-84.81497038911384
2022-12-14 13:09:51.400,766.7771,4.240598,62.40925,7.964404044835395,-85.76617140367946
2022-12-14 13:09:51.400,994.0026,3.6425707,233.80904,7.968354652800046,-85.62116490851567
2022-12-14 13:09:51.400,950.13696,3.855998,221.75848,8.001840398158741,-84.84213477196707
2022-12-14 13:09:51.400,963.5216,3.9304745,225.57674,7.9833087981449395,-84.82294512450298
2022-12-14 13:09:51.400,964.83026,3.8495502,227.30537,8.010673672768183,-84.74916757782333
2022-12-14 13:09:51.400,989.37897,5.736231,254.99876,7.959525869952195,-84.6498579463504
2022-12-14 13:09:51.400,766.7771,4.275641,62.007515,7.955195551979661,-85.77056029838029
2022-12-14 13:09:51.400,766.7771,4.24061,62.40971,7.959788980044532,-85.76602378379359
2022-12-14 13:09:51.400,993.259,4.223105,232.6766,7.956145093983169,-84.94337921330694
2022-12-14 13:09:51.400,999.1094,3.6932583,228.10994,7.951373930580539,-84.90593153770475
2022-12-14 14:09:51.400000,843.1095581054688,6.184812068939209,94.61927032470705,11.29297456252556,-82.51868585586442
2022-12-14 14:09:51.400000,916.561767578125,6.313507080078125,93.76090240478516,11.292889182119165,-82.50000108684878
2022-12-14 14:09:51.400000,997.2969970703124,4.539325714111328,86.7202377319336,11.288594215246198,-83.53871352365056
2022-12-14 14:09:51.400000,968.2510375976562,6.058285713195801,74.21759033203125,11.27654944787093,-83.00432320336334
2022-12-14 14:09:51.400000,777.1884155273438,6.0694499015808105,93.3898696899414,11.26494211044395,-82.52714222514787
2022-12-14 14:09:51.400000,745.0328979492188,10.322834968566896,109.62361145019533,11.171701944905235,-84.42202884921454
2022-12-14 14:09:51.400000,745.0328979492188,10.317458152770996,109.61461639404295,11.171675325970194,-84.41732289990894
2022-12-14 14:09:51.400000,705.2681274414062,9.516727447509766,116.26787567138672,11.16191706024628,-84.34638124258903
2022-12-14 14:09:51.400000,813.5771484375,7.248624801635742,64.95538330078125,11.162914126015677,-83.66548714400716
2022-12-14 14:09:51.400000,954.9874267578124,6.504974842071533,86.35850524902344,11.213971212665347,-83.58761197791858
2022-12-14 14:09:51.400000,998.642333984375,4.634207725524902,67.21395874023438,11.165705760709232,-83.29542005318008
2022-12-14 14:09:51.400000,998.642333984375,4.634168148040772,67.21363067626953,11.165682416153464,-83.29073716015463
2022-12-14 14:09:51.400000,983.5537719726562,5.752178192138672,73.06306457519531,11.215179439977923,-82.89002739825787
2022-12-14 14:09:51.400000,983.5537719726562,5.743615627288818,73.0558853149414,11.19637830470933,-82.87070840440848
2022-12-14 14:09:51.400000,744.7757568359375,7.85264778137207,102.29039001464844,11.105737010252025,-84.33949719116688
2022-12-14 14:09:51.400000,760.12744140625,7.622437477111816,90.9849090576172,11.098035459903285,-83.78038215235377
2022-12-14 14:09:51.400000,833.4083251953125,7.81161642074585,84.6629867553711,11.13482010185542,-83.65978699844092
2022-12-14 14:09:51.400000,858.2205810546875,8.297919273376465,84.85408782958984,11.125294674409703,-83.62662853775758
2022-12-14 14:09:51.400000,959.735595703125,5.98822546005249,85.27155303955078,11.147065113682917,-83.30882329889957
2022-12-14 14:09:51.400000,918.595947265625,7.657544136047363,107.12120819091795,11.109371072259671,-83.25135638463011
2022-12-14 14:09:51.400000,905.9315795898438,8.114502906799316,107.31069946289062,11.09057436080022,-83.23199664479694
2022-12-14 14:09:51.400000,992.0658569335938,5.513614654541016,55.45157623291016,11.088908566640544,-82.885894280378
2022-12-14 14:09:51.400000,978.7356567382812,5.012746334075928,48.02703857421875,11.098127035739669,-82.85815579289736
2022-12-14 14:09:51.400000,914.5135498046876,5.06297779083252,109.6507797241211,11.083256788384734,-82.67550687295008
2022-12-14 14:09:51.400000,815.5951538085938,7.939311027526855,76.45767974853516,11.124693614805992,-82.53675183798504
2022-12-14 14:09:51.400000,979.5407104492188,8.095717430114746,71.6154556274414,11.082141004052437,-82.42810968491733
2022-12-14 14:09:51.400000,737.8660888671875,8.984214782714844,105.65821075439452,11.02107243889625,-84.25164434235441
2022-12-14 14:09:51.400000,785.75146484375,10.845785140991213,97.79964447021484,11.058126921759117,-84.18727779483282
2022-12-14 14:09:51.400000,760.12744140625,6.439537048339844,93.91127014160156,11.083979657971325,-83.77518199517998
2022-12-14 14:09:51.400000,790.1708984375,5.590522766113281,109.7941665649414,11.031862339856032,-83.64204598282107
2022-12-14 14:09:51.400000,793.2645263671875,4.046980857849121,90.01310729980469,11.04379868084648,-83.2257316355432
2022-12-14 14:09:51.400000,925.3084716796876,6.097171306610107,90.5279769897461,11.024197716328484,-83.03801370619485
2022-12-14 14:09:51.400000,924.359375,5.795682430267334,77.87779998779297,11.01418755563756,-82.89748741357694
2022-12-14 14:09:51.400000,875.60498046875,10.899510383605955,98.90067291259766,10.95300247896759,-84.62044817019307
2022-12-14 14:09:51.400000,725.7053833007812,8.916247367858887,104.50309753417967,10.97403271319284,-84.19819189440399
2022-12-14 14:09:51.400000,790.1708984375,5.806966304779053,111.34955596923828,10.99921014909731,-83.65494505325492
2022-12-14 14:09:51.400000,971.9404907226562,4.746416568756104,95.61038970947266,10.989075959653814,-82.5138915271249
2022-12-14 14:09:51.400000,875.60498046875,10.899429321289062,98.9003677368164,10.948326904669422,-84.62026422405494
2022-12-14 14:09:51.400000,733.8533325195312,8.68427562713623,78.65383911132812,10.881988979096352,-84.45779657128064
2022-12-14 14:09:51.400000,737.5886840820312,11.732205390930176,98.92625427246094,10.913545460203531,-84.24757445175018
2022-12-14 14:09:51.400000,770.8975219726562,8.157463073730469,95.92042541503906,10.880452422158095,-84.17590612390302
2022-12-14 14:09:51.400000,891.2155151367188,6.90072774887085,85.50081634521484,10.923583591802227,-83.48369279703745
2022-12-14 14:09:51.400000,974.8301391601562,5.954705715179443,83.58332061767578,10.889440217361567,-83.18782347357825
2022-12-14 14:09:51.400000,970.7698364257812,5.651140213012695,98.3686294555664,10.933605120115075,-82.6428090275998
2022-12-14 14:09:51.400000,820.7545776367188,9.487360000610352,93.89949035644533,10.811848163752176,-84.44571378281809
2022-12-14 14:09:51.400000,952.7692260742188,5.524735450744629,79.88177490234375,10.870668529750027,-83.16850367529203
2022-12-14 14:09:51.400000,970.7724609375,4.858879566192627,91.5225830078125,10.80249812216814,-82.55483248478303
2022-12-14 14:09:51.400000,777.0706787109375,9.469060897827148,93.53250122070312,10.807202292131558,-84.45023537340602
2022-12-14 14:09:51.400000,918.8011474609376,5.26940393447876,70.65863037109375,10.77401571664376,-83.45517791242266
2022-12-14 14:09:51.400000,769.5455932617188,3.899726152420044,100.867431640625,10.736216639944814,-83.36037455491913
2022-12-14 14:09:51.400000,778.6626586914062,3.947243452072144,106.22306060791016,10.73594638773962,-83.30426841867214
2022-12-14 14:09:51.400000,750.5457153320312,6.839797496795654,95.29204559326172,10.70255121723374,-84.08960939275597
2022-12-14 14:09:51.400000,750.5457153320312,8.861433029174805,99.16748046875,10.693068130576602,-84.06113368933799
2022-12-14 14:09:51.400000,728.3936767578125,7.010670185089111,81.5390396118164,10.720372412323616,-83.926184042933
2022-12-14 14:09:51.400000,726.018798828125,7.372260093688965,76.88619995117188,10.668836670241731,-83.88687281749637
2022-12-14 14:09:51.400000,794.4702758789062,4.718904495239258,98.49761199951172,10.717593109870824,-83.36910295074591
2022-12-14 14:09:51.400000,769.5455932617188,3.911285638809204,100.85140991210938,10.731526720764112,-83.3555427346281
2022-12-14 14:09:51.400000,757.9227294921875,3.569880247116089,125.09767150878906,10.70647436700668,-82.99035066366802
2022-12-14 14:09:51.400000,755.0014038085938,7.340822696685791,101.6254425048828,10.665135811394576,-84.07419007530736
2022-12-14 14:09:51.400000,750.6549072265625,8.150798797607422,98.44823455810548,10.627101414430529,-83.93692637693796
2022-12-14 14:09:51.400000,737.8255615234375,5.798038959503174,104.18146514892578,10.64559889525152,-83.90478921349477
2022-12-14 14:09:51.400000,769.8998413085938,6.9601826667785645,118.1304702758789,10.5983263265641,-83.78138654203843
2022-12-14 14:09:51.400000,730.7088012695312,7.264684677124023,98.6594009399414,10.605307206696745,-83.29996145778338
2022-12-14 14:09:51.400000,769.8998413085938,6.960197925567627,118.1282730102539,10.584378685047191,-83.7902649219224
2022-12-14 14:09:51.400000,725.6663208007812,7.158469676971436,103.94840240478516,10.577457301286724,-83.32707953358246
2022-12-14 14:09:51.400000,721.0158081054688,6.263473510742188,85.4004135131836,10.581789708595048,-83.25715370438505
2022-12-14 14:09:51.400000,830.1386108398438,8.750405311584473,104.64816284179688,10.526288605766643,-84.2848511916463
2022-12-14 14:09:51.400000,710.86572265625,6.588127613067627,74.2170639038086,10.521349356264372,-83.29255279699055
2022-12-14 14:09:51.400000,752.1705932617188,8.451188087463379,80.00785064697266,10.41206911911239,-83.82644726085238
2022-12-14 14:09:51.400000,856.3778686523438,10.228867530822754,83.07971954345703,10.366187779742324,-83.96993337568567
2022-12-14 14:09:51.400000,789.970947265625,9.28071117401123,78.30104064941406,10.365721843662808,-83.87632450148872
2022-12-14 14:09:51.400000,831.684326171875,8.976134300231934,84.20466613769531,10.318717116209427,-83.79053185746875
2022-12-14 14:09:51.400000,829.1873779296875,7.926305294036865,85.41336822509766,10.37432855212538,-83.73162032586569
2022-12-14 14:09:51.400000,911.6190795898438,9.69757080078125,84.99772644042969,10.34492104955409,-82.36913799377825
2022-12-14 14:09:51.400000,773.8768310546875,4.6385111808776855,87.90394592285156,10.267685918005045,-83.83089334695022
2022-12-14 14:09:51.400000,781.431640625,3.438398599624634,105.58689880371094,9.916842944279756,-86.10084394936914
2022-12-14 14:09:51.400000,736.1678466796875,3.090205192565918,143.53733825683594,9.851930914802097,-86.14066722981286
2022-12-14 14:09:51.400000,774.61279296875,4.125003814697266,68.59366607666016,9.87123676065533,-82.5278704704075
2022-12-14 14:09:51.400000,718.84423828125,3.8582959175109854,161.3188934326172,9.81018936920294,-86.16256147991022
2022-12-14 14:09:51.400000,780.8474731445312,5.150629997253418,62.39272689819336,9.811075104745616,-82.5819513908531
2022-12-14 14:09:51.400000,745.6573486328125,3.304895162582397,126.20215606689452,9.762381415296886,-85.93887160127686
2022-12-14 14:09:51.400000,789.7329711914062,4.6361517906188965,54.13768768310547,9.727474005342907,-82.57500996009797
2022-12-14 14:09:51.400000,867.7642822265625,5.991010665893555,66.3865737915039,9.676247367119442,-82.53183218053087
2022-12-14 14:09:51.400000,781.7208862304688,4.059502601623535,110.21524810791016,8.51031887231132,-85.93444700687903
2022-12-14 14:09:51.400000,808.7680053710938,5.139442443847656,133.06515502929688,8.315393481463808,-85.77765766247448
2022-12-14 14:09:51.400000,826.9950561523438,6.590031147003174,126.00946807861328,8.333789785642216,-85.75951934189034
2022-12-14 14:09:51.400000,731.2841796875,3.07666540145874,124.89035034179688,8.294190375733741,-86.16647839530084
2022-12-14 14:09:51.400000,809.2178344726562,5.064465045928955,134.13424682617188,8.306173189365973,-85.78203786468647
2022-12-14 14:09:51.400000,808.3181762695312,6.526651859283447,126.41374206542967,8.301439297943096,-85.7584386747098
2022-12-14 14:09:51.400000,816.3518676757812,3.1664226055145264,229.2955322265625,8.241041688579067,-84.66271111573454
2022-12-14 14:09:51.400000,873.7971801757812,3.160098075866699,229.71730041503903,8.259431408518523,-84.64461028503271
2022-12-14 14:09:51.400000,870.5347290039062,3.59549331665039,140.36614990234375,8.213652029156263,-85.75552807227957
2022-12-14 14:09:51.400000,976.1220092773438,3.050290584564209,244.28054809570312,8.180512388809841,-84.53978114638224
2022-12-14 14:09:51.400000,988.0390625,3.779979467391968,242.3007659912109,8.099323878811113,-84.98029982752418
2022-12-14 14:09:51.400000,971.5167236328124,3.168745279312134,239.7469482421875,8.120825268277354,-84.61258232256338
2022-12-14 14:09:51.400000,976.1220092773438,3.034031867980957,244.16883850097656,8.161971633199162,-84.5206132531981
2022-12-14 14:09:51.400000,986.0049438476562,3.5002286434173584,248.92774963378903,8.161757945837048,-84.46938228614451
2022-12-14 14:09:51.400000,812.7265014648438,3.924532175064087,147.9646453857422,8.038914314430977,-85.9091542103957
2022-12-14 14:09:51.400000,815.5866088867188,3.8057663440704346,149.4644775390625,8.057293814525078,-85.89100458154712
2022-12-14 14:09:51.400000,765.5690307617188,3.303918600082397,125.5374755859375,8.084402850296478,-85.76535568264987
2022-12-14 14:09:51.400000,762.2000732421875,3.2818949222564697,135.11056518554688,8.0981672750599,-85.74706307171495
2022-12-14 14:09:51.400000,948.8104248046876,3.0280776023864746,237.2348175048828,8.08289381383794,-85.43763425772876
2022-12-14 14:09:51.400000,950.0421752929688,3.0964255332946777,244.75575256347656,8.043763341070548,-84.93664459020746
2022-12-14 14:09:51.400000,950.0421752929688,3.0644259452819824,246.43508911132807,8.062141100617355,-84.9185322663113
2022-12-14 14:09:51.400000,961.9782104492188,3.4960086345672607,248.18130493164065,8.030903792322988,-84.0518021791054
2022-12-14 14:09:51.400000,921.3140258789062,3.131235122680664,230.1805114746093,8.01797960628801,-85.37014550132483
2022-12-14 14:09:51.400000,952.4144287109376,3.14296293258667,234.2626953125,8.017812756731768,-85.33274709157666
2022-12-14 14:09:51.400000,964.54931640625,3.1882364749908447,221.6212921142578,7.959893416784981,-84.73837759825878
2022-12-14 14:09:51.400000,931.0791015625,3.047248363494873,254.8395233154297,8.017341577242913,-84.12112941421339
2022-12-14 14:09:51.400000,898.66259765625,3.1497020721435547,228.8231506347656,7.909278250358254,-84.76487604027827
2022-12-14 14:09:51.400000,849.9395141601562,3.349236249923706,253.04244995117188,7.909927135733027,-83.76081339614305
2022-12-14 15:09:51.400000,833.9545288085938,9.2767333984375,111.1801528930664,11.290340370610776,-84.69991650463784
2022-12-14 15:09:51.400000,821.1349487304688,9.40330410003662,112.8902359008789,11.247581792403064,-84.59452134982698
2022-12-14 15:09:51.400000,793.9095458984375,9.095101356506348,115.76171112060548,11.23797097449304,-84.55174850573995
2022-12-14 15:09:51.400000,928.800048828125,7.31094217300415,85.77257537841797,11.23077084676793,-84.10457034830392
2022-12-14 15:09:51.400000,861.0653686523438,8.466748237609863,87.62277221679688,11.23522012356181,-84.06244879113513
2022-12-14 15:09:51.400000,806.9851684570312,10.61368179321289,101.64588165283205,11.230001693329529,-83.96360347235843
2022-12-14 15:09:51.400000,910.685302734375,6.700985431671143,87.78944396972656,11.289727858451752,-83.75455332443444
2022-12-14 15:09:51.400000,991.6068725585938,4.788984775543213,70.87700653076172,11.26902741421996,-83.37396006981646
2022-12-14 15:09:51.400000,978.1189575195312,10.644352912902832,84.69174194335938,11.240567324583983,-83.29801163072433
2022-12-14 15:09:51.400000,810.3939208984375,6.798318386077881,72.05447387695312,11.265982106501294,-82.7514419581498
2022-12-14 15:09:51.400000,707.98876953125,7.2024431228637695,91.84088134765624,11.227134608068752,-82.44191339185599
2022-12-14 15:09:51.400000,744.0890502929688,6.330113410949707,95.960693359375,11.268715425534372,-82.32650872856473
2022-12-14 15:09:51.400000,919.1339111328124,7.693663597106934,100.88040161132812,11.229509157235809,-85.47639217662798
2022-12-14 15:09:51.400000,719.1936645507812,5.239717960357666,75.83142852783203,11.19088086831374,-84.5027887602741
2022-12-14 15:09:51.400000,769.5276489257812,7.367225170135498,106.88091278076172,11.179878113509346,-84.21072159359855
2022-12-14 15:09:51.400000,928.800048828125,7.38266658782959,86.36518096923828,11.21675309568322,-84.10873503109802
2022-12-14 15:09:51.400000,798.9445190429688,6.1883649826049805,97.42092895507812,11.177097489657594,-83.69413743743152
2022-12-14 15:09:51.400000,980.5066528320312,6.6608967781066895,84.6400146484375,11.197688278085918,-83.14204133043337
2022-12-14 15:09:51.400000,878.43017578125,5.423279285430908,72.3814697265625,11.164374121614024,-83.02395841625162
2022-12-14 15:09:51.400000,972.5050048828124,6.025566577911377,72.56423950195312,11.21065747627392,-82.92260948455977
2022-12-14 15:09:51.400000,760.8163452148438,6.716953754425049,94.30863189697266,11.16350422734874,-82.84158783893719
2022-12-14 15:09:51.400000,872.900146484375,6.699130535125732,84.24930572509766,11.214714369556852,-82.79184199551374
2022-12-14 15:09:51.400000,793.1365356445312,8.474717140197754,112.87809753417967,11.116965656711864,-84.66933105608545
2022-12-14 15:09:51.400000,809.0311889648438,8.139487266540527,115.5424575805664,11.135495565074503,-84.63711071451473
2022-12-14 15:09:51.400000,894.2141723632812,9.224621772766112,106.8770980834961,11.153919006543711,-84.58605379223683
2022-12-14 15:09:51.400000,742.491943359375,5.308078765869141,75.04022216796875,11.153273564324424,-84.47306176528207
2022-12-14 15:09:51.400000,734.1858520507812,8.033530235290527,94.48519134521484,11.132925560642684,-84.18072491345478
2022-12-14 15:09:51.400000,993.6771850585938,4.573459625244141,72.53267669677734,11.142201442370432,-83.2712029412288
2022-12-14 15:09:51.400000,933.4486694335938,5.2120041847229,86.8255386352539,11.090230770372928,-83.1618022249903
2022-12-14 15:09:51.400000,878.43017578125,5.386778354644775,70.41537475585938,11.145756127700452,-83.04204573847345
2022-12-14 15:09:51.400000,883.9934692382812,5.378593921661377,103.89624786376952,11.087442364413471,-82.5682637179634
2022-12-14 15:09:51.400000,808.704345703125,4.934176445007324,108.3783721923828,11.106056551915886,-82.55017386704009
2022-12-14 15:09:51.400000,720.9209594726562,6.38052225112915,118.52107238769533,11.02166859742287,-84.35975797406495
2022-12-14 15:09:51.400000,747.612548828125,5.0463714599609375,105.69933319091795,11.02122726836616,-84.2798427398875
2022-12-14 15:09:51.400000,719.803955078125,7.33572244644165,87.24568176269531,11.078936300722264,-83.7046631276941
2022-12-14 15:09:51.400000,880.4473266601562,7.492260932922363,92.7233428955078,11.017836997527365,-83.64154806307877
2022-12-14 15:09:51.400000,817.1016845703125,7.5935258865356445,93.81671905517578,11.045744494465962,-83.61442202837323
2022-12-14 15:09:51.400000,925.7293701171876,4.7727885246276855,84.93819427490234,11.067036149570535,-83.19844623121574
2022-12-14 15:09:51.400000,925.7293701171876,4.772608757019043,84.64566802978516,11.067013295985022,-83.19376706617247
2022-12-14 15:09:51.400000,728.99658203125,9.143383026123049,105.6150131225586,10.952604241381325,-84.54986765690386
2022-12-14 15:09:51.400000,728.99658203125,9.12509059906006,105.84495544433594,10.961902452714746,-84.54082368708734
2022-12-14 15:09:51.400000,703.7694091796875,7.880926609039307,92.79998779296876,10.96592094463005,-84.42342227988014
2022-12-14 15:09:51.400000,938.745361328125,6.752695083618164,89.85401916503906,10.984800803341052,-82.60240424026419
2022-12-14 15:09:51.400000,738.599365234375,7.773298263549805,94.89240264892578,10.81182236826061,-84.44101418927609
2022-12-14 15:09:51.400000,846.0833740234375,6.552812576293945,79.44396209716797,10.868607266170118,-83.69717946904073
2022-12-14 15:09:51.400000,894.607177734375,10.87265968322754,91.87380981445312,10.771082155918512,-84.67448143287511
2022-12-14 15:09:51.400000,784.0531005859375,8.206829071044922,99.8722915649414,10.740946825808784,-84.28806499680023
2022-12-14 15:09:51.400000,991.1119995117188,6.615835666656494,77.4955062866211,10.782512164728288,-83.28244263292817
2022-12-14 15:09:51.400000,894.071533203125,5.750091075897217,78.17815399169922,10.749258219844611,-83.15984345016022
2022-12-14 15:09:51.400000,870.0267944335938,3.5713798999786377,93.92733764648438,10.752560052414896,-82.86579412182846
2022-12-14 15:09:51.400000,896.78662109375,9.003545761108398,103.35108184814452,10.686523412233315,-84.5818996251459
2022-12-14 15:09:51.400000,784.0531005859375,8.31895923614502,99.5269775390625,10.731683366783114,-84.30180228892145
2022-12-14 15:09:51.400000,787.3511352539062,8.153542518615723,98.84454345703124,10.712855881891867,-84.27294118916221
2022-12-14 15:09:51.400000,904.537353515625,7.460999011993408,77.37770080566406,10.6874335271684,-83.87347673024826
2022-12-14 15:09:51.400000,905.4571533203124,7.761030673980713,93.9992218017578,10.728447392046712,-83.67823266134182
2022-12-14 15:09:51.400000,882.5025634765625,6.919658660888672,89.07267761230469,10.70968312073336,-83.65885950568926
2022-12-14 15:09:51.400000,923.0343627929688,3.193896532058716,132.36419677734375,10.69988426291244,-83.56493190621802
2022-12-14 15:09:51.400000,705.9331665039062,4.9697370529174805,106.70864868164062,10.666601809565186,-83.43752703456659
2022-12-14 15:09:51.400000,823.5308227539062,5.82624626159668,114.10640716552734,10.597033338353343,-83.51935403335132
2022-12-14 15:09:51.400000,823.5308227539062,5.475178241729736,115.45367431640624,10.596942523264373,-83.50064853361873
2022-12-14 15:09:51.400000,704.64501953125,4.956301689147949,102.48204803466795,10.629278385802252,-83.43627890147198
2022-12-14 15:09:51.400000,805.633056640625,9.688319206237791,109.06297302246094,10.557075832320535,-83.92509025650672
